CONSOLE,YEAR,CATEGORY,PUBLISHER,RATING,CRITICS_POINTS,USER_POINTS,SalesInMillions
x,2007,action,Atari,T,4.235294117647059,1.0833333333333333,0.4202088031531739
psp,2007,fighting,Atari,T,3.333333333333333,0.4263157894736842,1.3830062678143022
psp,2010,platform,Activision,T,7.428571428571429,0.8222222222222223,3.276048791399352
ps,2003,fighting,Midway Games,M,4.0,0.1411764705882353,3.0714993351103
wii,2011,simulation,Electronic Arts,E,4.0,0.3374999999999999,1.2405099237538737
ps2,2009,sports,Konami Digital Entertainment,E,4.526315789473684,0.2696969696969697,4.512500435486978
ps3,2011,racing,Konami Digital Entertainment,E10+,13.4,1.7,2.8611836130642203
xone,2017,sports,Konami Digital Entertainment,E,8.777777777777779,0.1123076923076923,3.0888540066494565
ps2,2003,adventure,Eidos Interactive,E,2.875,0.4166666666666667,0.1590412230183904
ds,2008,adventure,Codemasters,E10+,9.2,0.72,1.0795152929823706
ds,2009,sports,Ubisoft,E,15.75,1.0857142857142856,1.3554198416453138
psp,2009,racing,Electronic Arts,E,6.2727272727272725,0.2096774193548387,1.558266629614636
pc,2016,role-playing,Electronic Arts,M,1.8888888888888888,0.0014932928372563,2.948757880169577
ps3,2012,racing,Thq,E,1.4878048780487805,0.6090909090909091,0.7451275951290663
wii,2011,action,Lucasarts,T,7.1,0.2516129032258064,1.3114551279201128
ps3,2013,role-playing,Electronic Arts,M,3.1,0.0030188679245283,3.008175174086106
x,2003,action,Thq,T,6.363636363636363,0.445,1.322889625788328
x360,2007,action,Ubisoft,M,2.217391304347826,0.1566666666666666,2.707048509108833
ps2,2006,action,Ubisoft,T,1.9333333333333331,0.2529411764705882,2.6207270510005247
x360,2010,role-playing,Bethesda Softworks,M,1.1071428571428572,0.0051266586248492,4.7994672112259895
ds,2009,action,Eidos Interactive,T,3.8666666666666663,1.1428571428571428,2.0701191686613005
ds,2009,puzzle,Crave Entertainment,E10+,5.0,1.825,2.753268789916348
ps3,2011,action,Sony Computer Entertainment,E10+,1.4878048780487805,0.3823529411764705,0.1914207333464683
psp,2007,action,Tecmo Koei,T,2.3846153846153846,0.3041666666666666,2.8487136162127165
x,2004,simulation,Microsoft Game Studios,T,4.15,0.425,0.1913459554427344
ps2,2010,action,Take-Two Interactive,M,2.027027027027027,0.1130434782608695,3.318664804058252
ds,2007,action,Sega,E10+,6.142857142857143,0.6125,1.0857419916966895
x360,2008,sports,Activision,E,8.2,1.2,0.1662547757938066
ps2,2004,platform,Sony Computer Entertainment,T,1.5272727272727271,0.0345381526104417,1.7392230240782476
x360,2011,misc,Mtv Games,T,1.1710526315789471,0.0677165354330708,0.243156593751825
ps,2001,sports,Activision,E,5.333333333333333,0.5375,1.9082693281119236
ds,2014,platform,Nintendo,E,1.8043478260869563,0.1563636363636363,0.2386917561065609
pc,2002,simulation,Atari,E,8.5,0.2548387096774193,0.4177116348601769
ds,2010,role-playing,Namco Bandai Games,E10+,3.4761904761904763,0.3291666666666666,2.552278640110478
ps3,2011,action,Capcom,M,1.4814814814814814,0.0376404494382022,4.107811225329126
ps3,2012,shooter,Konami Digital Entertainment,M,1.5625,0.1,2.198961948130166
gba,2006,platform,Nintendo,E,6.0,0.1954545454545454,0.3465583297066742
pc,2008,action,Ubisoft,M,2.5,0.0042867701404286,2.5687359892298254
ps2,2005,sports,Acclaim Entertainment,E,5.538461538461538,0.4095238095238095,0.0972057633437667
pc,2012,action,Lucasarts,T,4.214285714285714,0.0353658536585365,1.574987253674002
psp,2007,shooter,Lucasarts,T,3.136363636363636,0.0765765765765765,0.9521356518805992
gc,2007,role-playing,Nintendo,E,2.3703703703703702,0.1051282051282051,2.566741739628894
ps3,2015,action,Activision,M,2.025641025641025,0.0379888268156424,1.9924160705027103
ds,2008,simulation,Majesco Entertainment,T,4.125,1.125,2.8939718290322216
x360,2012,action,Electronic Arts,T,0.9482758620689656,0.063063063063063,0.8512312342460178
ps3,2011,sports,Sony Computer Entertainment,E,2.757575757575758,0.0775700934579439,0.5778047579917737
gba,2003,puzzle,Atari,E,6.076923076923077,1.95,1.911772995882019
x360,2010,adventure,Ubisoft,M,1.051948051948052,0.0071033210332103,7.785142644274192
ps2,2005,sports,Sony Computer Entertainment,E,3.0526315789473686,0.975,2.417244598513543
x360,2005,sports,Electronic Arts,E,1.9722222222222223,0.925,2.5331758434421
x360,2010,shooter,Microsoft Game Studios,M,1.0333333333333334,0.0028040786598689,7.854023573272469
pc,2011,strategy,Paradox Interactive,RP,5.25,0.2518518518518518,2.664169406232533
x360,2012,shooter,Activision,M,0.9775280898876404,0.004326923076923,15.085369743992077
gba,2001,role-playing,Ubisoft,E,5.0625,0.5058823529411764,1.747140973036132
pc,2008,simulation,Electronic Arts,T,7.5,0.4052631578947368,1.3484476693785017
wii,2008,platform,Sega,E,1.568181818181818,0.0372881355932203,4.317240592213231
ps2,2007,strategy,Bethesda Softworks,E,3.6,0.91,2.8525497683394803
wii,2012,misc,Activision,T,4.4,0.4411764705882353,3.2099185978733407
ps4,2018,shooter,Activision,T,2.903225806451613,0.0043323863636363,4.500016972712039
ps4,2019,racing,Dusenberry Martin Racing,E,8.25,0.2157894736842105,2.186979574231671
x360,2014,sports,Electronic Arts,E,1.4181818181818182,0.0627659574468085,4.139662861591293
ps2,2008,sports,Sony Computer Entertainment,E,2.625,1.36,2.0692153795757213
ps2,2006,racing,Eidos Interactive,T,2.9565217391304346,1.075,2.5252623540611765
xone,2018,shooter,Microsoft Game Studios,M,1.108108108108108,0.0131578947368421,1.5364104101178069
ps2,2004,simulation,Metro 3D,T,4.6875,0.2933333333333333,1.711640798965976
x360,2016,shooter,Sega,M,1.0212765957446808,0.0084070796460176,0.994887533586816
x360,2012,shooter,Microsoft Game Studios,M,1.0,0.0021387106630003,9.385665653935684
gba,2006,platform,Tdk Mediactive,E,4.9,1.24,0.8799931452184941
ps4,2018,action,Nordic Games,M,7.363636363636363,0.3695652173913043,2.5061270813180747
ds,2006,misc,Nintendo,E,6.75,0.78,5.009427580886651
x,2002,racing,Thq,E,4.666666666666667,0.525,0.4617617709439124
wii,2009,misc,Ubisoft,E10+,3.0416666666666665,0.2655172413793104,3.987363158519526
x360,2012,sports,Electronic Arts,T,1.2,0.1082191780821917,1.6636578765069694
ps3,2015,action,Take-Two Interactive,M,1.94,0.0020453978548266,19.29675207453509
wii,2009,racing,Activision,T,6.5,0.475,1.182051429693773
x360,2012,sports,505 Games,E,3.928571428571429,0.3,1.7748537291464204
ps3,2007,racing,Electronic Arts,E10+,2.8076923076923075,0.1395348837209302,1.7504754523449235
pc,2009,simulation,Electronic Arts,T,1.1466666666666667,0.0085011185682326,10.226370756001772
pc,2007,role-playing,Ncsoft,T,2.1538461538461537,0.06640625,1.576566236538974
x360,2009,action,Thq,M,1.3461538461538465,0.15625,2.130798162974729
wii,2011,platform,Nintendo,E10+,1.5714285714285714,0.0537974683544303,2.9665545085544758
3ds,2014,role-playing,Marvelous Entertainment,T,4.25,0.2166666666666666,1.5839845157830386
ps2,2002,racing,Electronic Arts,E,5.25,0.5117647058823529,3.949789753337857
ps2,2007,action,Tecmo Koei,T,4.545454545454546,0.8888888888888888,0.0869608928036467
gba,2005,role-playing,Electronic Arts,T,9.571428571428571,0.7083333333333334,2.5992391831495665
x360,2010,racing,Electronic Arts,E,1.106666666666667,0.0485074626865671,2.9879241678731603
ds,2007,puzzle,Ubisoft,E,2.5,0.5833333333333334,0.7971630775768331
x,2007,sports,Electronic Arts,E10+,5.357142857142857,1.2833333333333334,1.4115248911571443
ps2,2005,racing,Activision,E,2.566666666666667,0.8999999999999999,1.8311909213502195
ds,2013,adventure,Capcom,E10+,1.7083333333333333,0.1490566037735849,1.5051721179322977
ps2,2006,role-playing,Ubisoft,T,1.4545454545454546,0.057037037037037,4.51936733412816
xone,2017,action,Ubisoft,M,4.4375,0.2551724137931034,0.1008096090949688
xone,2016,sports,Electronic Arts,E10+,3.347826086956522,0.0953488372093023,1.8989395849816464
ps3,2010,puzzle,Namco Bandai Games,E,1.4509803921568627,0.162,0.3174428062475272
ps2,2002,action,Eidos Interactive,T,3.55,0.975,1.5973214575062642
ps4,2015,action,Electronic Arts,E,1.8484848484848484,0.0474358974358974,0.1820458187973027
gc,2004,platform,Thq,E,4.4375,0.911111111111111,3.336484493127052
ps4,2019,role-playing,Namco Bandai Games,M,1.289855072463768,0.0043961596766043,0.8591430837929264
ps2,2006,simulation,Namco Bandai Games,T,6.6,0.2297297297297297,1.215386112623426
ps2,2008,role-playing,Square Enix,T,1.4375,0.0078411405295315,5.360946851499905
ps3,2010,simulation,Activision,T,3.882352941176471,0.5083333333333333,1.0433641062844343
x360,2011,action,Disney Interactive Studios,E10+,2.129032258064516,0.4076923076923077,3.5178674199464326
psp,2010,role-playing,Sega,T,2.55,0.6666666666666666,0.3275592342832669
ps3,2013,action,Thq,T,2.8666666666666667,0.0804347826086956,0.3610502309900167
x,2008,action,Midway Games,M,2.111111111111111,1.1375,1.539553139025494
ds,2010,simulation,Rising Star Games,E,4.333333333333333,0.3181818181818182,1.4519753535207427
ds,2013,role-playing,Nintendo,E10+,1.253968253968254,0.093103448275862,1.0788143591822608
3ds,2016,action,Little Orbit,E10+,13.0,0.7,0.0762075811644519
wii,2011,puzzle,Zoo Games,E,5.769230769230769,1.4166666666666667,0.8186552878440313
ps3,2013,strategy,Popcap Games,E10+,10.625,0.1295081967213114,3.0764591865689384
psp,2006,role-playing,Activision,T,1.3333333333333333,0.1310344827586206,3.539999765989292
psp,2008,adventure,Sony Computer Entertainment,E,3.142857142857143,1.2833333333333334,2.5345034039587437
x,2005,shooter,Eidos Interactive,M,1.68,0.1999999999999999,1.2182546539152297
pc,2010,shooter,Electronic Arts,M,1.5344827586206895,0.0024697986577181,2.864825646894199
x,2003,racing,Electronic Arts,T,2.708333333333333,1.2,1.7143217701007094
pc,2015,action,Ncsoft,T,1.3043478260869563,0.0026707234617985,4.04240028611774
xone,2014,sports,Electronic Arts,E,2.571428571428572,0.0352272727272727,0.5766192376964228
ps3,2015,sports,Take-Two Interactive,T,11.0,0.0543859649122807,0.557381936685617
ps4,2017,role-playing,Bethesda Softworks,M,1.5,0.001526538280883,9.853678780468387
pc,2016,action,Konami Digital Entertainment,M,4.0,0.0185542168674698,2.4010459687335985
ps2,2009,action,Lucasarts,T,9.714285714285714,0.2176470588235294,1.3027651306995207
ps3,2010,action,Thq,E10+,8.6,0.7000000000000001,0.8096977339205796
ds,2011,action,Eidos Interactive,E10+,6.1,1.45,0.4146730625145058
wii,2008,sports,Electronic Arts,E,4.166666666666667,0.2555555555555555,0.3512441118024855
dc,2002,racing,Sega,E,3.36,0.7000000000000001,2.39258735352222
ps2,2005,sports,Acclaim Entertainment,T,2.7419354838709675,0.6214285714285713,2.4050947593669
ps2,2008,action,Electronic Arts,T,6.8,0.3037037037037037,1.8139756096846744
x360,2009,racing,Microsoft Game Studios,E,1.3636363636363635,0.0217847769028871,6.550582317863932
ps,1999,role-playing,Squaresoft,T,3.75,0.0130699088145896,7.590042840652685
x360,2010,misc,Electronic Arts,E,3.473684210526316,0.7111111111111111,1.4308215915529643
ps3,2013,platform,Sega,E,2.0,0.032156862745098,1.8166917438895829
ps2,2008,fighting,Thq,T,8.666666666666666,0.2029411764705882,1.7674697055057491
pc,2009,shooter,Activision,M,2.3,0.003577441077441,2.867757210417647
ps2,2004,racing,Bam! Entertainment,T,3.8,0.6799999999999999,2.590961657187305
x360,2010,action,Electronic Arts,E10+,1.6842105263157894,0.6181818181818182,3.276671730534447
x360,2010,action,Electronic Arts,M,1.0579710144927537,0.0581560283687943,1.6774585417892451
x360,2008,shooter,Thq,T,1.3636363636363635,0.1012987012987012,2.1560560042085104
psp,2006,action,Activision,T,1.558139534883721,0.8625,0.6701623846343245
gc,2001,simulation,Nintendo,E,2.071428571428572,0.0644927536231884,3.343292545740312
gc,2007,platform,Midway Games,E,13.75,0.79,2.2502199488713006
pc,2011,action,Electronic Arts,M,3.8,0.0331932773109243,0.8672531819259277
ds,2008,sports,Ubisoft,E,11.2,1.75,1.350750876650033
ps2,2004,sports,Konami Digital Entertainment,T,2.7916666666666665,1.2857142857142858,0.9376245176024144
ps4,2018,sports,Konami Digital Entertainment,E,1.6111111111111112,0.0104105571847507,1.2677651596229755
wii,2008,role-playing,Square Enix,E10+,2.235294117647059,0.4,0.3588153551279713
ps3,2013,sports,Take-Two Interactive,E,3.230769230769231,0.0337931034482758,3.1262070295319795
x360,2010,sports,Electronic Arts,E,1.9069767441860463,0.1385964912280702,0.6668179376551835
psp,2011,fighting,Namco Bandai Games,T,2.863636363636364,0.43,1.7838190992698313
gba,2007,misc,Nintendo,E,2.0,0.1588235294117647,2.790909267937821
ps4,2017,shooter,Take-Two Interactive,T,1.2363636363636363,0.0167901234567901,1.295544248776126
ds,2007,misc,Konami Digital Entertainment,T,3.588235294117647,0.7000000000000001,2.172444809484767
wii,2009,sports,Namco Bandai Games,E,2.09375,0.7083333333333334,4.359433792157317
x360,2010,action,Take-Two Interactive,E,1.78,0.081,1.6889074525448806
pc,2008,racing,Electronic Arts,T,3.611111111111111,0.021551724137931,1.2309528879980856
wiiu,2018,platform,Yacht Club Games,E,3.6666666666666665,0.0296428571428571,0.9659174624941392
ps,2003,action,Take-Two Interactive,T,3.7142857142857135,0.475,2.597153316771738
x360,2014,action,Lucasarts,E10+,1.744186046511628,0.1857142857142857,1.7040550941297146
ps2,2003,action,Sega,M,3.083333333333333,0.4105263157894737,3.274166855213692
pc,1998,action,Eidos Interactive,M,5.111111111111111,0.0283489096573208,0.3688377563911291
ps,2003,action,Eidos Interactive,M,5.6,0.5235294117647059,0.0159794005294698
xone,2019,simulation,Koch Media,T,3.533333333333333,0.0953846153846153,0.2615788415661453
ps2,2004,action,Konami Digital Entertainment,M,2.2857142857142856,0.0084057971014492,7.531185650907081
psv,2012,misc,Sega,T,8.1,0.0888888888888888,1.6249737369447133
gba,2005,platform,Capcom,E,4.823529411764706,0.2870967741935484,2.001833087294157
ps2,2006,sports,Electronic Arts,E,4.6923076923076925,0.1046153846153846,2.583399253911434
gc,2006,racing,Thq,T,3.928571428571429,1.4,1.646188425496526
ps2,2007,fighting,Thq,T,2.962962962962963,0.1508771929824561,3.042493340064955
x360,2012,racing,Microsoft Game Studios,E,1.1304347826086956,0.25,1.1360217712331495
3ds,2014,action,Square Enix,E10+,1.3888888888888888,0.0304832713754646,2.8744600077566567
ps3,2014,action,Activision,E10+,4.277777777777778,0.1142857142857142,0.0980670668996063
gba,2004,shooter,Konami Digital Entertainment,T,14.0,1.6,0.4908025856846284
gc,2004,racing,Electronic Arts,E,3.458333333333333,0.1913043478260869,2.937393621895108
wii,2010,simulation,Atlus,T,2.827586206896552,0.352,1.2778620109827237
ps3,2012,fighting,505 Games,M,2.764705882352941,1.625,0.6112468532296451
ps3,2012,role-playing,Tecmo Koei,T,4.117647058823529,0.055,2.0298450833442283
ps3,2013,action,Sony Computer Entertainment,T,1.2333333333333334,0.0943820224719101,0.8169406953837653
wii,2010,action,Nintendo,T,1.1126760563380282,0.0134575569358178,2.3938064837277224
pc,2007,strategy,Atari,T,2.2333333333333334,2.075,0.243059950214424
pc,2009,strategy,Gamecock,T,4.090909090909091,0.1456521739130434,0.3091855592777207
psp,2015,role-playing,Namco Bandai Games,T,10.571428571428571,1.3833333333333335,2.668137323076849
ps2,2009,racing,Codemasters,E10+,3.1538461538461537,0.48,0.8064537419560494
ps,2001,fighting,Acclaim Entertainment,E,6.142857142857143,1.575,1.9395163162774072
xone,2017,action,Konami Digital Entertainment,M,9.5,0.0079382579933847,0.9587785993189192
x360,2009,action,Ubisoft,E10+,1.870967741935484,0.196875,2.6547507669199555
ps3,2013,action,Sony Computer Entertainment,M,1.4482758620689655,0.0403846153846153,2.5915218932369952
ps2,2009,action,Capcom,M,1.5208333333333333,0.0463855421686747,2.252294190442784
ps3,2012,fighting,Thq,T,1.5740740740740742,0.15,0.4945784309795115
ps2,2002,fighting,Midway Games,M,2.548387096774193,0.0916666666666666,5.265355664649667
x,2006,action,Midway Games,M,1.75,0.3826086956521739,2.9890644453778377
x360,2011,racing,Codemasters,E,1.403225806451613,0.0603053435114503,2.695677251259898
xone,2016,sports,Electronic Arts,E,3.5294117647058822,0.0888888888888888,1.5464035710809982
ps4,2017,action,Insomniac Games,E,1.6829268292682926,0.2151515151515151,2.9801303001998667
wii,2012,role-playing,Nintendo,T,1.5208333333333333,0.0808080808080808,3.1817569133462777
pc,2014,shooter,Take-Two Interactive,M,2.3421052631578947,0.0032852564102564,3.563176486157489
ds,2008,simulation,Nintendo,E,1.5087719298245614,0.0353909465020576,13.620556371615802
ps2,2005,action,Sony Computer Entertainment,E,3.4705882352941178,1.95,2.695711466687691
pc,2011,racing,Electronic Arts,E,3.772727272727273,0.0149484536082474,1.6370702547208489
ps2,2008,sports,Electronic Arts,E,6.8,0.7333333333333333,1.988883966550017
ps2,2005,role-playing,Square Enix,E10+,1.359375,0.0115681233933161,3.632522366380072
ds,2012,puzzle,Warner Bros. Interactive Entertainment,E10+,1.0972222222222223,0.069090909090909,3.9419993944577287
x,2004,simulation,Microsoft Game Studios,T,1.7959183673469388,0.1955555555555555,0.8152037944967491
ps2,2006,action,Activision,M,2.393939393939394,0.2210526315789474,2.9692289778206478
3ds,2015,platform,Ubisoft,E10+,8.875,0.0939393939393939,1.484706905376541
x360,2010,action,Thq,E10+,3.388888888888889,1.1333333333333333,3.283673751447776
psp,2010,role-playing,Nippon Ichi Software,E10+,2.1578947368421053,0.1432432432432432,2.9068603136536706
ds,2007,misc,Nintendo,E,2.7666666666666666,0.3,1.8525713660556755
ds,2006,simulation,505 Games,E,1.9142857142857144,0.3428571428571428,6.337109007802403
ps3,2007,fighting,Sega,T,1.8085106382978724,0.1104477611940298,3.1609316922209363
pc,2018,simulation,Sega,E,1.8837209302325584,0.0693548387096774,1.5661664415115384
gba,2006,platform,Thq,E,2.7777777777777777,2.0,1.7246679381900831
wiiu,2016,action,Nintendo,T,1.162162162162162,0.0247058823529411,3.869855987241194
wiiu,2015,puzzle,Nintendo,E,1.0384615384615383,0.0227513227513227,1.3139805678727037
ps3,2006,role-playing,Activision,T,2.2285714285714286,0.1551020408163265,2.167899405079498
x,2006,strategy,Activision,T,2.548387096774193,0.3739130434782609,2.791977829664357
ps2,2006,platform,Sci,T,2.6818181818181817,0.4714285714285714,0.9874221442600596
ps2,2006,sports,Electronic Arts,E,2.393939393939394,0.75,0.3076947592468019
wii,2011,action,Activision,T,1.71875,0.25,1.5854834958099162
x,2004,racing,Take-Two Interactive,T,2.606060606060606,0.6333333333333333,2.3967080172798845
x,2005,shooter,Kemco,M,3.6666666666666665,0.7,2.899506793803701
wii,2008,simulation,Rising Star Games,E,7.6,0.445,3.3977047526906285
pc,2011,adventure,Focus Home Interactive,T,2.8076923076923075,0.1883720930232558,0.1443239305043769
