ID,CONSOLE,YEAR,CATEGORY,PUBLISHER,RATING,CRITICS_POINTS,USER_POINTS,SalesInMillions
2077,ps2,2003,sports,Electronic Arts,E,3.64,1.1,3.1446123496730904
281,ps3,2011,fighting,505 Games,T,7.444444444444445,0.6777777777777777,0.4355314490390672
2744,ps4,2017,action,Sold Out,E,3.25,0.2483870967741935,0.6176074307618277
2097,pc,2009,simulation,Paradox Interactive,T,2.3225806451612905,0.0565891472868217,0.4988725621753944
1805,ps2,2005,racing,Sony Computer Entertainment,T,1.6521739130434785,0.1222222222222222,2.649474152088201
4090,ds,2011,action,Eidos Interactive,T,7.777777777777778,0.8400000000000001,1.1086430882087823
4154,wii,2010,simulation,Atlus,T,2.827586206896552,0.352,1.2778620109827237
197,psv,2013,action,Ubisoft,M,0.9859154929577464,0.0225705329153605,0.3745438019669499
4375,wii,2009,misc,Majesco Entertainment,E,4.111111111111111,1.125,0.0075290612159341
2449,psp,2009,fighting,Namco Bandai Games,T,4.0,0.62,1.039310820086217
4127,psv,2013,puzzle,Namco Bandai Games,E10+,1.6829268292682926,0.1450980392156863,1.3359634708519206
3274,wii,2011,sports,Ubisoft,E,2.1818181818181817,0.29,2.218497476560803
179,ps3,2010,shooter,Electronic Arts,M,1.7209302325581397,0.061864406779661,1.4239599912702965
4016,x360,2006,sports,Electronic Arts,E,1.818181818181818,0.3761904761904762,1.6959565572003543
2038,x360,2010,role-playing,Microsoft Game Studios,T,1.1470588235294117,0.0190804597701149,2.4913162909552407
964,ps2,2003,racing,Codemasters,T,1.975,0.2696969696969697,2.480039064921025
2076,xone,2019,sports,Electronic Arts,E,2.7666666666666666,0.1325581395348837,2.7653546198228423
3886,ds,2008,platform,Vivendi Games,E,14.0,0.45,0.3436014977293383
315,wii,2007,action,D3Publisher,E10+,10.5,0.8555555555555556,0.1999126285310714
1909,pc,2010,role-playing,1C Company,T,3.28,0.0540880503144654,2.582431571476021
908,ps3,2012,action,Disney Interactive Studios,E10+,2.413793103448276,0.5307692307692308,1.8830718137178013
801,wii,2010,shooter,Electronic Arts,M,1.0789473684210529,0.098780487804878,3.10373597861233
2499,ps3,2007,sports,Sony Computer Entertainment,E,2.625,0.63,3.002694589128647
1626,x360,2012,shooter,Microsoft Game Studios,M,1.0,0.0021387106630003,9.385665653935684
834,ds,2013,shooter,Southpeak Games,M,3.0,0.267741935483871,1.4698248127529454
1642,ps3,2009,action,Electronic Arts,E10+,1.8857142857142857,0.4176470588235293,3.098169374543914
1532,psv,2016,role-playing,Nippon Ichi Software,T,6.909090909090909,0.2514285714285714,1.1646987592944933
2537,x,2003,sports,Electronic Arts,E,4.473684210526316,0.7454545454545454,3.326575307449472
4169,ps4,2015,simulation,Kalypso Media,T,4.470588235294118,0.0639639639639639,0.6414470045148413
1440,x360,2009,action,Disney Interactive Studios,E10+,2.060606060606061,0.7777777777777778,2.4393369727861707
3751,xone,2019,action,Activision,T,3.928571428571429,0.1512820512820513,1.7769380832835493
2578,ps2,2004,racing,Electronic Arts,E,2.102564102564102,0.0651515151515151,6.6278740182158975
154,psp,2006,puzzle,Ignition Entertainment,E,1.9230769230769231,0.3142857142857143,2.4653243734584147
609,ps,2003,racing,Codemasters,E,6.923076923076923,0.2806451612903226,3.2808783300776927
4269,ps3,2010,action,Sega,M,1.7105263157894737,0.23125,0.0363526389425387
3250,pc,2007,shooter,Take-Two Interactive,M,2.3870967741935485,0.0457516339869281,2.324151216905205
646,3ds,2011,simulation,505 Games,E,9.333333333333334,0.8571428571428571,0.8541876235847834
1234,x360,2013,role-playing,Bethesda Softworks,M,1.037037037037037,0.0104516129032258,5.291658119722772
1517,wii,2009,adventure,Scholastic Inc.,E10+,9.25,0.4375,2.01634883209522
291,ps3,2013,shooter,Electronic Arts,M,5.714285714285714,0.01,2.1029767327254314
1632,xone,2017,shooter,Microsoft Game Studios,M,1.2318840579710144,0.0056603773584905,3.1048848696446054
4258,ps3,2013,shooter,Sega,M,1.3770491803278688,0.0265573770491803,2.935579278651815
3687,x360,2008,action,Electronic Arts,T,1.0625,0.1265306122448979,2.935306587828786
3484,x360,2009,platform,Activision,T,1.0327868852459017,0.1296296296296296,1.57225473910695
1790,ps2,2010,action,Sega,T,5.875,0.3733333333333333,2.772681932800552
3443,ps3,2008,platform,Sega,E10+,2.5294117647058822,0.0231638418079096,2.3516323706728013
1831,x,2006,shooter,Vivendi Games,M,3.3529411764705883,0.9571428571428572,0.7064373293169929
1090,ps3,2009,action,Namco Bandai Games,T,2.4545454545454546,0.25,0.835086857908891
2103,x360,2006,sports,Spike,E,3.0,0.1054054054054054,2.8904325854555704
3610,ps,2001,fighting,Virgin Interactive,T,7.75,0.1847826086956521,0.521916337715308
3908,x,2003,action,Electronic Arts,T,2.7096774193548385,0.2935483870967741,1.596332382434808
1252,wii,2009,shooter,Ubisoft,M,1.6521739130434785,0.0999999999999999,0.3471031378387575
2407,x360,2017,racing,Nordic Games,E,4.8,0.3428571428571428,0.6235522853543134
992,psp,2011,fighting,Namco Bandai Games,T,2.863636363636364,0.43,1.7838190992698313
1698,ps3,2014,action,Square Enix,M,2.7666666666666666,0.0146484375,3.1703457621568525
1607,x360,2010,misc,Activision,T,1.2686567164179106,0.0366279069767441,0.8190395947597852
2876,x360,2013,shooter,Valve Software,E10+,1.4393939393939394,0.0085,2.9983515779037138
2699,ps2,2008,role-playing,Square Enix,T,1.6938775510204085,0.1433333333333333,2.9376338275578755
3091,pc,2012,role-playing,Deep Silver,M,1.3529411764705883,0.0074270557029177,0.9497830477776922
1259,ps2,2005,action,Ubisoft,M,2.025,0.091089108910891,1.189886218629856
2906,ps3,2012,sports,Konami Digital Entertainment,E,1.8571428571428568,0.0881578947368421,1.993380313621424
1596,x360,2010,misc,Activision,T,1.6727272727272726,0.0368181818181818,2.033364720495772
4030,gba,2007,platform,Disney Interactive Studios,E10+,14.2,0.9166666666666666,2.247990802131022
3298,ps2,2008,role-playing,Sega,T,5.75,0.4049999999999999,1.1589839282952643
3603,x360,2010,sports,Namco Bandai Games,T,3.4285714285714284,0.48125,2.4517683445110183
4059,x360,2008,shooter,Ubisoft,T,1.1538461538461535,0.0372093023255813,3.2750043436288223
1187,pc,2017,shooter,Take-Two Interactive,M,1.9743589743589745,0.0044238683127572,2.8030048462731267
2070,x360,2011,sports,Electronic Arts,E,1.4655172413793105,0.0677777777777777,1.2387665166824149
792,x360,2008,action,Capcom,M,1.0365853658536586,0.0145873320537428,4.798980446052011
2357,x360,2014,fighting,Warner Bros. Interactive Entertainment,M,1.303030303030303,0.0216145833333333,0.6059882111378843
1442,ps2,2003,sports,Thq,E,5.916666666666667,0.9,2.8077769655916387
1229,ps3,2011,action,Playlogic Game Factory,M,1.5588235294117647,0.2727272727272727,2.454943720080678
3275,x360,2009,shooter,Eidos Interactive,M,1.4285714285714286,0.1787878787878788,1.0228337449887497
2506,ps3,2014,sports,Take-Two Interactive,E,3.4615384615384617,0.08,0.6705815683559715
1987,wii,2011,action,Disney Interactive Studios,E10+,5.214285714285714,0.5384615384615384,1.1535167611891404
1273,x360,2008,sports,Electronic Arts,E,1.5897435897435896,0.1764705882352941,2.037980994924754
1034,ps2,2004,racing,Atari,M,1.1176470588235294,0.0539215686274509,2.5661361389481625
3856,gc,2005,action,Thq,E10+,9.571428571428571,0.9428571428571428,0.3126121970004193
1976,xone,2015,action,Warner Bros. Interactive Entertainment,E10+,6.666666666666667,0.2555555555555556,1.8302913311819828
459,ds,2008,racing,Electronic Arts,E,3.1666666666666665,0.1016949152542373,1.0677669745964713
4086,pc,2015,action,Square Enix,M,4.777777777777778,0.0023796192609182,3.347335279009194
2518,x360,2010,sports,Midway Games,E,1.3095238095238095,0.28,1.2798582841246668
3351,ds,2009,simulation,Electronic Arts,E,2.555555555555556,0.35,0.5492080712123767
4357,x360,2008,sports,Konami Digital Entertainment,E,3.590909090909091,0.1969696969696969,1.0469058075715092
882,pc,2017,racing,Codemasters,E,2.606060606060606,0.03,0.5249121401321722
2941,ps3,2011,sports,Ubisoft,E,3.8333333333333335,0.25,2.690789097498872
4069,x,2004,shooter,Ubisoft,M,1.5272727272727271,0.6142857142857142,0.7927479379925396
3614,ps3,2009,fighting,Capcom,T,1.540983606557377,0.0220543806646525,4.925177634263564
3535,ds,2007,shooter,Nintendo,E10+,1.3571428571428572,0.1303571428571428,2.538835538568114
2184,x,2005,shooter,Electronic Arts,T,1.7142857142857142,0.4666666666666667,2.4844023783546785
1980,3ds,2011,action,Warner Bros. Interactive Entertainment,E10+,10.142857142857142,0.5909090909090909,0.7271722980442512
4503,3ds,2013,platform,Agatsuma Entertainment,E,5.6923076923076925,0.3347826086956522,2.006393375013727
4442,ps2,2007,fighting,Thq,T,2.962962962962963,0.1508771929824561,3.042493340064955
289,ps2,2006,shooter,Electronic Arts,T,1.9047619047619049,0.1287878787878787,2.274304601804337
3747,gba,2006,action,Konami Digital Entertainment,E,4.4375,0.9888888888888888,1.6486509217116536
60,pc,1998,strategy,Microsoft Game Studios,T,9.22222222222222,0.0328301886792452,1.206258341222487
4062,x360,2014,shooter,Ubisoft,M,1.0533333333333332,0.0214925373134328,2.2436394724845403
2188,ps,2002,shooter,Electronic Arts,T,5.375,0.2,0.1640423504348741
788,x,2004,fighting,Tecmo Koei,M,1.296875,0.348,1.954513564739268
1170,ds,2011,role-playing,Atlus,E10+,3.347826086956522,0.3809523809523809,2.4419293101949133
3459,x360,2015,role-playing,Ubisoft,M,2.484848484848485,0.0228882833787465,0.968097317602616
561,wii,2009,action,Zoo Digital Publishing,E10+,3.0,0.1703703703703703,1.1816924565205214
4393,pc,2017,action,Activision Blizzard,T,1.7755102040816326,0.0050949913644214,0.4174092730448904
3922,ps2,2004,shooter,Electronic Arts,T,2.9130434782608696,0.4764705882352941,2.184902933893632
2750,xone,2019,shooter,Activision,T,5.055555555555555,0.0081751824817518,3.862775736905548
4170,gc,2007,action,Activision,M,2.36,0.3666666666666667,3.1073952391620745
3900,xone,2017,action,Warner Bros. Interactive Entertainment,E10+,3.8333333333333335,0.1408163265306122,0.7291685126484216
1896,ps2,2005,role-playing,Sony Computer Entertainment,E,1.8478260869565213,0.0144262295081967,9.211467483726125
4296,psp,2010,strategy,Thq,T,2.68,0.2923076923076922,2.744375827797885
4016,ps2,2006,sports,Electronic Arts,E,2.393939393939394,0.75,0.3076947592468019
1538,ps3,2010,action,Take-Two Interactive,M,1.53125,0.0026325026325026,10.200306518287748
2328,wii,2011,misc,Electronic Arts,E,6.363636363636363,0.4588235294117647,2.7534966268475767
1605,wii,2010,misc,Activision,T,4.166666666666667,0.8666666666666667,2.732148966416938
3719,ps2,2004,platform,Thq,E,2.290322580645161,0.8,2.527882850722007
1008,ds,2010,role-playing,Square Enix,E10+,1.818181818181818,0.158,0.7194630322112104
4240,ps,2002,role-playing,Crave Entertainment,T,4.842105263157895,0.0641221374045801,3.745568694490341
1155,x,2004,sports,Sega,E,4.833333333333333,0.3279999999999999,1.8809144043888044
799,x360,2012,shooter,Electronic Arts,M,1.0843373493975903,0.0126284875183553,3.925285903743221
1283,ps2,2008,sports,Electronic Arts,E,10.25,0.345,1.916299079906029
25,wii,2012,platform,Majesco Entertainment,E,1.8604651162790693,0.2485714285714285,2.94164946051767
4104,ps3,2008,sports,Activision,T,2.0277777777777777,0.3611111111111111,1.779777572478396
1287,psv,2014,action,Electronic Arts,E,6.333333333333333,0.046067415730337,2.09359115852307
267,x360,2014,action,Warner Bros. Interactive Entertainment,T,1.608695652173913,0.0109329446064139,3.1084551569333856
11,x360,2011,sports,Electronic Arts,E,1.360655737704918,0.1396551724137931,1.0570782279844613
3810,x,2004,shooter,Vivendi Games,M,1.0595238095238095,0.1047058823529411,3.042280574770852
4370,ps3,2012,shooter,Activision,M,1.2241379310344829,0.0961038961038961,0.3101425509936104
581,gba,2005,platform,Nintendo,E,7.4,0.7166666666666667,2.1473888061301367
3277,dc,2000,adventure,Sega,T,9.77777777777778,0.0463054187192118,2.8441334697619087
823,pc,2013,shooter,505 Games,T,11.75,0.1176470588235294,1.4698798413070566
3396,ps4,2015,shooter,505 Games,M,1.6341463414634143,0.0394444444444444,3.6255366247265934
3375,ps3,2016,platform,Activision,E10+,2.677419354838709,0.1606060606060606,0.3540109836833547
462,x,2006,racing,Electronic Arts,E10+,1.3692307692307693,0.1272727272727273,0.1030963176364472
2826,x,2003,role-playing,Ubisoft,T,2.1666666666666665,0.2740740740740741,2.9581605292636777
1307,psp,2010,role-playing,Square Enix,E10+,1.9705882352941173,0.1638297872340425,0.4821526579919855
1079,x360,2007,action,Tecmo Koei,T,1.4285714285714286,0.3363636363636363,3.2365005876130235
1422,pc,2009,shooter,Thq,T,3.842105263157895,0.0403508771929824,1.9906089867643808
2365,gba,2003,fighting,Midway Games,M,5.357142857142857,1.0125,0.7347675468990288
1685,ps2,2003,adventure,Eidos Interactive,E,2.875,0.4166666666666667,0.1590412230183904
1377,psp,2011,sports,Sega,E,6.9,0.9857142857142858,2.927609084593051
2222,x360,2008,shooter,Electronic Arts,T,1.0434782608695652,0.0473684210526315,1.6873135248652982
3670,wii,2006,misc,Sega,E,1.3962264150943395,0.0791666666666666,2.3704605357355244
1845,ps4,2015,misc,Ubisoft,E10+,18.75,0.1057692307692307,1.252651648775279
1643,ps3,2010,action,Electronic Arts,E10+,1.9142857142857144,0.264,1.1939354116100405
4051,psv,2016,role-playing,Aksys Games,T,5.25,0.4375,0.8034086997723804
4475,ps2,2006,racing,Eidos Interactive,T,2.9565217391304346,1.075,2.5252623540611765
1740,ps3,2014,action,Nippon Ichi Software,M,3.3125,0.0669642857142857,2.1718614507298373
603,pc,2012,strategy,Atari,T,2.392857142857143,0.725,2.2783264895103907
187,x,2003,role-playing,Mindscape,M,2.290322580645161,1.3666666666666665,2.0795651532731227
773,psp,2008,platform,Sony Computer Entertainment,E10+,1.4406779661016949,0.0798165137614678,4.114769420274448
1608,x360,2008,shooter,Activision,M,1.4150943396226414,0.131578947368421,1.133627732648571
1842,pc,2017,action,Square Enix,M,1.48,0.0098330241187384,0.3972570275120556
839,ps3,2010,role-playing,Namco Bandai Games,M,1.0987654320987654,0.0061337008959338,2.4686160313358307
4343,wii,2011,misc,Nintendo,E10+,1.7647058823529411,0.38125,0.7091802128018279
2406,x360,2011,racing,Thq,E,1.5957446808510638,0.2096774193548387,3.4530528741327142
3101,ps2,2004,strategy,Capcom,T,3.2777777777777777,1.12,0.0027004148811773
3363,ps3,2010,action,Sony Computer Entertainment,M,1.8571428571428568,0.093103448275862,1.837639409525872
3503,psp,2007,action,Thq,E,5.333333333333333,0.4923076923076923,2.3992617948965105
1423,x360,2010,racing,Codemasters,E,1.4666666666666666,0.1555555555555555,2.684220166999037
1837,pc,2006,simulation,Vivendi Games,T,4.8,0.1581818181818181,1.23013640005352
300,x360,2012,strategy,Eidos Interactive,T,1.5833333333333333,0.1804878048780488,3.145321172489088
3953,ds,2013,simulation,Electronic Arts,E,8.11111111111111,0.32,3.0998661537519245
4466,ps4,2019,strategy,Take-Two Interactive,T,3.142857142857143,0.0595419847328244,0.8372282190564146
2992,wii,2013,adventure,Ubisoft,E10+,2.583333333333333,0.5428571428571428,3.119428783949758
4306,wii,2008,puzzle,Nintendo,E10+,1.360655737704918,0.0411111111111111,3.0650183161280395
3116,pc,2016,sports,505 Games,E,4.3,0.0136666666666666,0.0252526918707431
1386,ps2,2003,racing,Sony Computer Entertainment,E,4.055555555555555,1.2,2.474457310230778
291,x360,2016,shooter,Electronic Arts,M,3.761904761904762,0.0102564102564102,3.8267727705879495
4216,psv,2014,shooter,Sony Computer Entertainment,T,1.0,0.009597924773022,3.505159560559298
204,ps3,2014,action,Ubisoft,M,2.051282051282051,0.0120967741935483,6.610879331767404
1329,ps,1999,role-playing,Squaresoft,T,3.75,0.0130699088145896,7.590042840652685
3434,wiiu,2013,platform,Sega,E10+,0.984375,0.0158008658008658,0.7939368590206315
2772,ps2,2001,misc,Sony Computer Entertainment,E,2.576923076923077,0.2538461538461538,1.0467005988181917
425,x360,2013,shooter,Bethesda Softworks,T,0.8,0.0143564356435643,2.4921795192973546
2921,ds,2011,puzzle,Nintendo,E10+,1.4310344827586208,0.1622641509433962,1.7965545007980737
2125,gba,2004,racing,Nintendo,E,3.875,0.0768518518518518,4.836447381821534
3553,ds,2005,action,Ubisoft,E10+,3.3181818181818183,0.4105263157894737,1.518260564347172
3425,wii,2008,platform,Sega,E,1.568181818181818,0.0372881355932203,4.317240592213231
2643,gc,2006,sports,Electronic Arts,E,4.722222222222222,1.2,3.068100689994397
4077,ps3,2014,action,Ubisoft,M,3.1904761904761907,0.2344827586206896,1.8442551222721504
2505,pc,2013,sports,Take-Two Interactive,E,17.2,0.1075757575757575,1.384164722792823
3025,ps2,2008,action,Vivendi Games,M,2.764705882352941,0.7142857142857143,2.188645203933057
3578,wii,2011,action,Lucasarts,T,7.1,0.2516129032258064,1.3114551279201128
791,3ds,2013,fighting,Ubisoft Annecy,T,1.2741935483870968,0.0719298245614035,3.21356332659888
1714,ps2,2003,sports,Sony Computer Entertainment,E,2.833333333333333,0.55625,5.127573128656168
1181,ps3,2012,misc,Sony Computer Entertainment,T,13.2,0.85,0.5287297197295192
3675,ds,2010,role-playing,Namco Bandai Games,T,3.3181818181818183,0.391304347826087,1.2864685449082751
4146,x360,2012,action,Activision,T,1.5192307692307692,0.051875,2.4372785804023493
4105,gc,2003,sports,Activision,T,4.684210526315789,0.3541666666666667,1.5281703118850336
3484,pc,2010,platform,Activision,T,3.875,0.24,2.696256322402878
1814,ps2,2007,action,Thq,M,1.793103448275862,0.1923076923076923,3.2569558773666687
399,wii,2010,misc,Electronic Arts,E10+,1.5405405405405406,0.0981481481481481,0.4089465395992622
1290,ps2,2005,sports,Electronic Arts,E,4.2,0.0842105263157894,4.239215011173562
2227,x360,2015,action,Konami Digital Entertainment,M,1.7826086956521738,0.0216066481994459,1.134020944556363
931,x360,2011,role-playing,Focus Home Interactive,M,5.538461538461538,0.156,0.1873456678638129
2075,xone,2018,sports,Electronic Arts,E,3.652173913043478,0.0487999999999999,3.896283802442672
3693,pc,2009,strategy,Thq,E10+,1.9545454545454544,0.0315589353612167,0.7626235034889536
1687,pc,2006,strategy,Ubisoft,T,1.8780487804878048,0.0226628895184136,2.1789791476511446
1385,x,2007,action,Atari,T,4.235294117647059,1.0833333333333333,0.4202088031531739
4270,ps2,2003,fighting,Sega,T,2.611111111111111,0.0952380952380952,2.820775854188999
4001,ps2,2005,adventure,Vivendi Games,M,2.161290322580645,0.911111111111111,2.882400152541337
2502,psp,2010,sports,Sony Computer Entertainment,E,5.307692307692308,0.2307692307692307,0.2713218183587955
1864,ps2,2007,puzzle,Namco Bandai Games,E,1.5636363636363635,0.1046511627906976,1.9625914706204104
4446,psp,2006,fighting,Thq,T,2.7,0.2297297297297297,2.568619181796307
4073,psp,2008,shooter,Ubisoft,T,3.0,0.2290322580645161,1.6003718407973015
1600,ps3,2010,misc,Activision,T,1.794871794871795,0.1923076923076923,1.4185019233237384
3908,gc,2004,action,Electronic Arts,T,3.652173913043478,0.4047619047619047,0.3425591059436813
